topic,question,ticker,datetime,odds_text,odds_value,volume,rules_summary,current_value_type
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-13 23:00,61.00% chance,61.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-16 00:00,61.00% chance,61.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-16 17:00,69.00% chance,69.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-17 00:00,58.85% chance,58.85,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-17 05:00,69.60% chance,69.6,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-22 22:00,58.65% chance,58.65,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-23 01:00,70.59% chance,70.59,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-10-23 17:00,61.00% chance,61.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-06 23:00,64.00% chance,64.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-07 15:00,64.00% chance,64.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-08 06:00,63.36% chance,63.36,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-09 04:00,71.50% chance,71.5,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-09 20:00,63.60% chance,63.6,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-11 07:00,63.00% chance,63.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-11 14:00,70.48% chance,70.48,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-12 01:00,65.00% chance,65.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,How many Semi Trucks will Tesla Produce in a quarter next year?,KXTESLASEMI,2025-11-12 18:00,72.00% chance,72.0,"$7,410 vol","If Tesla Inc reports above 1000 Semi Trucks Produced in Any Quarter before 2027, then the market resolves to Yes. Sources from Tesla, Tesla Investor Relations, Seeking Alpha, The New York Times, the Associated Press, Bloomberg News, Reuters, The Wall Street Journal, Financial Times, and CNBC.",unknown
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-29 15:00,80.26% chance,80.26,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-29 16:00,72.43% chance,72.43,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-29 18:00,74.00% chance,74.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-29 19:00,65.00% chance,65.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-29 22:00,65.00% chance,65.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-29 23:00,74.00% chance,74.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-30 00:00,62.28% chance,62.28,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-30 04:00,58.00% chance,58.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-30 07:00,58.00% chance,58.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-30 14:00,35.13% chance,35.13,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-30 20:00,45.62% chance,45.62,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-31 00:00,53.00% chance,53.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-08-31 14:00,42.50% chance,42.5,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-01 05:00,31.50% chance,31.5,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-01 06:00,31.00% chance,31.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-01 18:00,29.54% chance,29.54,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-01 19:00,29.41% chance,29.41,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-02 04:00,28.00% chance,28.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-02 06:00,29.00% chance,29.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-02 07:00,29.00% chance,29.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-02 09:00,27.00% chance,27.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-02 16:00,27.00% chance,27.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-02 21:00,27.00% chance,27.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-03 06:00,27.00% chance,27.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-03 12:00,18.01% chance,18.01,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-03 13:00,8.17% chance,8.17,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-03 17:00,8.00% chance,8.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-04 03:00,8.00% chance,8.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-04 20:00,8.50% chance,8.5,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-05 03:00,7.00% chance,7.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-06 02:00,8.00% chance,8.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-07 13:00,9.42% chance,9.42,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-07 22:00,10.00% chance,10.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-08 01:00,6.00% chance,6.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-08 12:00,5.00% chance,5.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-08 18:00,7.47% chance,7.47,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-09 11:00,6.00% chance,6.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-10 16:00,4.66% chance,4.66,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-14 23:00,9.00% chance,9.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-17 03:00,9.00% chance,9.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-17 05:00,9.00% chance,9.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-19 16:00,9.00% chance,9.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-29 02:00,9.68% chance,9.68,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-09-30 03:00,10.00% chance,10.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-03 11:00,17.87% chance,17.87,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-03 13:00,25.88% chance,25.88,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-06 22:00,15.00% chance,15.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-07 19:00,5.31% chance,5.31,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-09 01:00,14.00% chance,14.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-09 02:00,6.40% chance,6.4,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-14 02:00,6.00% chance,6.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-16 02:00,7.00% chance,7.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-16 17:00,12.71% chance,12.71,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-26 04:00,5.33% chance,5.33,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-29 22:00,5.00% chance,5.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-10-31 21:00,4.88% chance,4.88,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-02 02:00,8.00% chance,8.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-02 05:00,7.41% chance,7.41,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-02 06:00,3.00% chance,3.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-04 15:00,10.00% chance,10.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-05 13:00,11.00% chance,11.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-07 01:00,11.00% chance,11.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-08 02:00,10.00% chance,10.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-09 00:00,3.00% chance,3.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-09 06:00,2.68% chance,2.68,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-09 10:00,1.00% chance,1.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-09 12:00,1.00% chance,1.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-12 15:00,1.00% chance,1.0,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla release the Model Y L this year?,KXTESLAYL,2025-11-13 05:00,10.88% chance,10.88,"$8,371 vol","If Tesla releases Tesla Model Y L to the public before Jan 1, 2026, then the market resolves to Yes. Outcome verified from Tesla and Authorized Dealers.",chance
TSLA,Will Tesla close its Berlin factory this year?,KXTESLAFACTORY,2025-07-05 01:00,12.31% chance,12.31,"$5,414 vol","If Tesla closes or announces it will close its Berlin Gigafactory before Jan 1, 2026, then the market resolves to Yes. Sources from Elon Musk, Tesla, Friedrich Merz, The New York Times, the Associated Press, Reuters, Financial Times, The Economist, Deutsche Welle, der Spiegel, Politico, Semafor, The Information, CNN, Fox News, MSNBC, and CNBC.",chance
TSLA,Will Tesla close its Berlin factory this year?,KXTESLAFACTORY,2025-07-12 05:00,13.37% chance,13.37,"$5,414 vol","If Tesla closes or announces it will close its Berlin Gigafactory before Jan 1, 2026, then the market resolves to Yes. Sources from Elon Musk, Tesla, Friedrich Merz, The New York Times, the Associated Press, Reuters, Financial Times, The Economist, Deutsche Welle, der Spiegel, Politico, Semafor, The Information, CNN, Fox News, MSNBC, and CNBC.",chance
TSLA,Will Tesla close its Berlin factory this year?,KXTESLAFACTORY,2025-07-14 23:00,14.02% chance,14.02,"$5,414 vol","If Tesla closes or announces it will close its Berlin Gigafactory before Jan 1, 2026, then the market resolves to Yes. Sources from Elon Musk, Tesla, Friedrich Merz, The New York Times, the Associated Press, Reuters, Financial Times, The Economist, Deutsche Welle, der Spiegel, Politico, Semafor, The Information, CNN, Fox News, MSNBC, and CNBC.",chance
TSLA,Will Tesla close its Berlin factory this year?,KXTESLAFACTORY,2025-07-18 19:00,8.09% chance,8.09,"$5,414 vol","If Tesla closes or announces it will close its Berlin Gigafactory before Jan 1, 2026, then the market resolves to Yes. Sources from Elon Musk, Tesla, Friedrich Merz, The New York Times, the Associated Press, Reuters, Financial Times, The Economist, Deutsche Welle, der Spiegel, Politico, Semafor, The Information, CNN, Fox News, MSNBC, and CNBC.",chance
TSLA,Will Tesla close its Berlin factory this year?,KXTESLAFACTORY,2025-07-22 06:00,13.76% chance,13.76,"$5,414 vol","If Tesla closes or announces it will close its Berlin Gigafactory before Jan 1, 2026, then the market resolves to Yes. Sources from Elon Musk, Tesla, Friedrich Merz, The New York Times, the Associated Press, Reuters, Financial Times, The Economist, Deutsche Welle, der Spiegel, Politico, Semafor, The Information, CNN, Fox News, MSNBC, and CNBC.",chance
TSLA,Will Tesla close its Berlin factory this year?,KXTESLAFACTORY,2025-07-28 03:00,8.00% chance,8.0,"$5,414 vol","If Tesla closes or announces it will close its Berlin Gigafactory before Jan 1, 2026, then the market resolves to Yes. Sources from Elon Musk, Tesla, Friedrich Merz, The New York Times, the Associated Press, Reuters, Financial Times, The Economist, Deutsche Welle, der Spiegel, Politico, Semafor, The Information, CNN, Fox News, MSNBC, and CNBC.",chance
TSLA,Will Tesla close its Berlin factory this year?,KXTESLAFACTORY,2025-07-28 04:00,14.00% chance,14.0,"$5,414 vol","If Tesla closes or announces it will close its Berlin Gigafactory before Jan 1, 2026, then the market resolves to Yes. Sources from Elon Musk, Tesla, Friedrich Merz, The New York Times, the Associated Press, Reuters, Financial Times, The Economist, Deutsche Welle, der Spiegel, Politico, Semafor, The Information, CNN, Fox News, MSNBC, and CNBC.",chance
